"","Group","type","PB","M0","Fixed Gear","HMS Fleet","LG Mesh","Scallop Dredge","Trap","Other Dredge","Other","Pelagic","SM Mesh","Clam Dredge","M2.Phytoplankton","M2.Bacteria","M2.Microzooplankton","M2.GelZooplankton","M2.LgCopepods","M2.SmCopepods","M2.Micronekton","M2.Illex","M2.Loligo","M2.OtherCephalopods","M2.Macrobenthos","M2.AmLobster","M2.OceanPout","M2.SmPelagics","M2.SmFlatfishes","M2.NShrimp","M2.OtherShrimps","M2.RiverHerring","M2.AtlScallop","M2.OtherPelagics","M2.AtlHerring","M2.Mesopelagics","M2.YTFlounder","M2.Cod","M2.Haddock","M2.AmPlaice","M2.AtlMackerel","M2.AtlHalibut","M2.SummerFlounder","M2.Cusk","M2.OtherDemersals","M2.HMS","M2.OtherSkates","M2.RedHake","M2.Barndoor","M2.Fourspot","M2.SmoothDogfish","M2.Pollock","M2.Goosefish","M2.SilverHake","M2.WhiteHake","M2.SpinyDogfish","M2.Redfish","M2.LittleSkate","M2.SeaBirds","M2.Windowpane","M2.WinterFlounder","M2.WitchFlounder","M2.BlackSeaBass","M2.Butterfish","M2.Sharks","M2.WinterSkate","M2.Pinnipeds","M2.BaleenWhales","M2.Odontocetes","M2.Megabenthos"
"SpinyDogfish","SpinyDogfish",0,0.32,-0.0215854518467885,0.0176088733101847,0.00353973574407661,0.0225346272649069,0,0,0,0,0,0.0498978812203281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305153105191732,0,0,0,0,0,0,0,0,0,1.02109700529906e-05,0,0,0,0,0.0121843404820562,0,0,0.00152378500877761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Redfish","Redfish",0,0.3,-0.444274119174505,0.000574688046633762,2.23399301935414e-06,0.0612291208921762,0,0,0,6.48005922170274e-06,0,0.0304599511152946,0,0,0,0,0,0,0,0,0,0,0,0.167384960065491,0.00217425464268636,0,0,0,0,0,0,0,0,0,0,0,0.039510786615402,0.0245535737521943,0.00887621302010019,0,0.000617598079504484,0,0.085383423490236,0.00278846810592875,0,0.036584130852232,0.000365947575542351,0,4.53362267419856e-05,0,0.00750148474777186,0.0756754766142747,0.0115167870741871,0.0823449425378591,0.0107293100004608,0.00226669744431315,6.00759967357856e-05,7.1947350477726e-05,0,0,0,0,0,5.8780822058168e-05,0,0.0147415508310392,0.00406941823539712,0.00610311666463604,0.0105175191117652
"LittleSkate","LittleSkate",0,0.3,-0.0295559443405478,0.000147383964496176,3.96084027252199e-07,0.0020283061703228,0,0,0,4.75660707706607e-07,0,0.0126532947417572,0,0,0,0,0,0,0,0,0,0,0,0.250326959006686,0.00325163355534984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417019988516989,0,0.00142067786985014,0,0,0,0,0,0,0,0,0,0,0,0.000107598445204579,0,0,0,0.00237256385616064,0,8.79076855410256e-05,0,0.0220462315678344,0.00608588185817139,0.00912731128605347,0.0157291227032151
"SeaBirds","SeaBirds",0,0.28,0.218779334954669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847401524560281,0,0,0,0.000197349479728558,0,0,0,0,0,0,0,0,0,0,0,0,0.05254930032,0,0,0,0,0
"Windowpane","Windowpane",0,0.25,-0.226098908951576,0.000249785780019506,1.90494398489614e-05,0.040726749925087,0,0,2.85741597734421e-05,0,0,0.0735132170851307,0,0,0,0,0,0,0,0,0,0,0,0.162536256981748,0.00211127219081785,0,0,0,0,0,0,0,0,0,0,0,0.0103981376422577,0,0,0,0,0,0,0.00270769350169401,0,0.0463099071562795,0,0,0,0,0,0.044633825810997,0,0,0.0583322537363086,0,0,6.98632245204593e-05,0,0,0,0,0,5.70780958809361e-05,0,0.01431452678452,0.00395153786705762,0.00592632538911946,0.0102128541805157
"WinterFlounder","WinterFlounder",0,0.34,-0.122221671864257,0.0021087206190447,0.000967386956744983,0.0646509520526028,0,0,2.22542526028843e-05,3.33076893261712e-05,0,0.105797689576544,0,0,0,0,0,0,0,0,0,0,0,0.0219753813735968,0.0015680839752978,0,0,0,0,0,0,0,0.0853746916414282,0,0,0,0.0823535263564708,0,0,0,0,0,0,0.00201105798129214,0,0,0,0,0,0,0,0.0172296863392352,0,0.0209798452858217,0.0306701558423922,0,0.000831188814493962,5.18888105994175e-05,0,0,0,0,0,4.23930404997833e-05,0,0.0106316846129072,0.00293488600572871,0.00440160009471772,0.00758529054291013
"WitchFlounder","WitchFlounder",0,0.16,0.020548472490686,0.000109031109462243,9.13873409283268e-07,0.0280811853827896,0,0,0,5.92200736501676e-06,0,0.0352013501456385,0,0,0,0,0,0,0,0,0,0,0,0.0485189087509767,0.000630238598310216,0,0,0,0,0,0,0,0,0,0,0,0.00524161312091925,0,0,0,0.000949787385863324,0,0,0.000808277096900647,0,0.00613545107124756,6.99494450141661e-05,0,0,0,0.000301758235169185,0.00496997706194916,7.78246226333203e-05,0.00284171203321268,0.000431508638974559,0,0,2.08549617082533e-05,0,0,0,0,0,1.70384563859966e-05,5.26367631353916e-05,0.00427304794492425,0.00117957869067532,0.00176907507360388,0.00304865233931846
"BlackSeaBass","BlackSeaBass",0,0.15,-0.165234173875892,0.00530883348729765,0.000149722679198041,0.00370258640372341,0,0,0,0,0,0.0140315104188431,0,0,0,0,0,0,0,0,0,0,0,0.0795161669689108,0.00383464867522086,0,0,0,0,0,0,0,0,0,0,0,0.0220867781869681,0,0,0,0,0,0,0.0026769494849541,0,0,0,0,0,0,0,0.0654841608696344,0.0184962693948322,0,0.0311741050464551,0,0.00875680101820566,0.000281672281555744,0,0,0,0,0,0.000556776030855404,0,0.00849772916486267,0.0173275212829883,0.0148026015087443,0.0185493409726425
"Butterfish","Butterfish",0,1.312,-1.61746544064935,0.00131252355458522,6.20750381589091e-05,0.0181895520373788,0,0,0,0,2.51655560103686e-05,0.0207547890084313,0,0,0,0,0.175378160641764,0,0,0,0.131005763373799,0.0144444517951578,0.000599566100352175,0,0,0,0,0,0,0,0,0,0.137816320116284,0,0,0,0.208422837483272,0.468675457717633,0,0.105949974101736,0,0.113683429171598,0,0.0491762555325493,0.00651853972949697,0,0,0,0.000737074805390112,0.0248398635661359,0.518247613970054,0.0921853529663319,0.0808744368970837,0,0.461788948470451,0,0,0.0152797105746854,0,0,0,0,0,0.00336203488706292,0,0.108496106955162,0.000989513535472529,0.170649923063313,0
"Sharks","Sharks",0,0.15,0.0219931495694207,0.0353912526690251,0.000708084560811167,0.0457957560508735,0,0,0,0,0,0.0020091108896684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00736407578777031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160265714724307,0,0,0,0,0,0,0,0,0.020711999,0,0,0,0,0
"WinterSkate","WinterSkate",0,0.14,-0.17291411329879,0.00023814120259803,1.22792586088906e-06,0.00126336342119598,0,0,0,0,0,0.00802867211397289,0,0,0,0,0,0,0,0,0,0,0,0.244248466659281,0.00317267669923978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406893820648478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010498571692168,0,0,0,0,0,8.57730924633979e-05,0,0.0215109002938639,0.00593810318323801,0.00890567997624643,0.0153471848074236
"Pinnipeds","Pinnipeds",0,0.07,0.0670805944266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291940557333333,0,0,0,0,0
"BaleenWhales","BaleenWhales",0,0.04,0.0398981603011827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101839698817276,0,0,0,0,0
"Odontocetes","Odontocetes",0,0.04,0.0299973532920007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635339083371362,0,0,0,0,0,0,0,0,0.00364925587428571,0,0,0,0,0
"Megabenthos","Megabenthos",0,1.91,0.766961054868236,3.2470849388955e-08,0,0,0,0.00199042134536117,0.00270539102947042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804736798234641,0.0313474457099458,0.00692005404359286,0,0,0,0,0.0117368722847273,0,0.0203841538444819,0.000258927377815164,0,0.000143373353972959,0.029908744156802,0.0165435483055026,0.00468272136062318,1.22059040397593e-05,0.000619359413638976,1.36662596374617e-05,0.012089721578699,0.00904466032639668,0,0.0244236428996567,0.00286712618407205,0,1.3766300897486e-05,0.00074388340399029,0.000448113984583502,7.20867370005694e-05,0.0011085809389222,0.00293519641397037,0.00253105817277027,0.000287591521589318,0.000918676938966695,0,0,0.000470436776735768,0.000628203499495563,5.48771159403484e-05,0,0,0.000550491843470433,0,0,0,0.15163695773556
"Detritus","Detritus",2,0.5,0.749277260919595,0,0,0,0,0,0,0,0,0,0,0,1187.40805709735,585.08344158786,18.7380938848,81.109464473025,173.522684986,32.733784,0,0,0,387.928960162472,0.707337927876792,0,0,0,0.15107233553634,0.958771736278649,0,0.022871101594711,0,0,0,0,0,0,0,0,0,0,0,0.00943242096678126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306537548496,0,0,0,0,4.83852739749665
"Discards","Discards",2,0.5,0.00511925547902515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170729132,0,0,0,0,0,0,0,0,0,0,0
